,Returns,Volatility,Sharpe Ratio,MV Model,SDR.L Weight,NMC.L Weight,CPG.L Weight
65,0.001074497,0.01058235,0.101536706,-0.004216678,0.049677707,0.016678671,0.933643623
549,0.000336194,0.011045357,0.030437614,-0.005186484,0.868680997,0.028470222,0.102848781
697,0.000386078,0.010748767,0.035918337,-0.004988306,0.732056435,0.000263236,0.267680328
490,0.000691231,0.012681623,0.054506516,-0.00564958,0.468851862,0.003334626,0.527813512
230,0.000779261,0.013272228,0.058713645,-0.005856853,0.425810321,0.002411878,0.571777801
851,0.000396122,0.011709492,0.033829177,-0.005458624,0.971581141,0.004153585,0.024265274
453,0.000460904,0.011574552,0.03982047,-0.005326372,0.770284171,0.000825407,0.228890421
5,0.000387404,0.011376703,0.034052417,-0.005300947,0.934521836,0.015698579,0.049779585
200,0.000368526,0.011519359,0.031991846,-0.005391154,0.946459217,0.013263937,0.040276847
353,0.000379088,0.011436639,0.033146804,-0.005339231,0.954485737,0.018412086,0.027102177
541,0.000385627,0.010663539,0.036163114,-0.004946143,0.757642943,0.120010574,0.122346483
370,0.000397679,0.011202635,0.035498727,-0.005203638,0.865588669,0.121281101,0.01313023
321,0.000418984,0.011051624,0.037911489,-0.005106828,0.743432744,0.008524993,0.248042263
374,0.000399465,0.011209311,0.035636856,-0.005205191,0.858641071,0.140643213,0.000715715
938,0.000393123,0.01109093,0.035445494,-0.005152342,0.787524801,0.212292506,0.000182692
200,0.000398757,0.011229089,0.035511058,-0.005215788,0.871310811,0.122389743,0.006299446
450,0.000646996,0.011859419,0.054555417,-0.005282714,0.353918066,0.010497715,0.635584219
579,0.000417403,0.010431637,0.040013162,-0.004798416,0.518819759,0.006243995,0.474936246
465,0.000459895,0.010804596,0.042564761,-0.004942403,0.614005026,0.000457403,0.385537571
794,0.000450659,0.010735074,0.041980078,-0.004916878,0.598818869,0.006719482,0.394461649
501,0.000398085,0.011264815,0.03533883,-0.005234322,0.882172857,0.111104999,0.006722144
340,0.000389991,0.011082662,0.035189289,-0.00515134,0.79594472,0.200358473,0.003696807
634,0.000438908,0.011157634,0.039337023,-0.005139909,0.653124138,0.017907072,0.32896879
315,0.001052211,0.01399702,0.075173923,-0.005946299,0.089636422,0.036912742,0.873450836
41,0.001106404,0.010751615,0.102905808,-0.004269404,0.030211657,0.011170799,0.958617543
758,0.000389663,0.011065782,0.035213358,-0.005143227,0.819320265,0.164838804,0.015840931
895,0.000381896,0.010468147,0.036481671,-0.004852178,0.680777224,0.102823323,0.216399453
359,0.000687959,0.012608397,0.054563542,-0.00561624,0.470060559,0.011787938,0.518151503
859,0.000750632,0.012747968,0.058882494,-0.005623352,0.446931197,0.025390631,0.527678172
213,0.00038967,0.011080262,0.035167941,-0.005150461,0.756835589,0.241665885,0.001498525
527,0.000457434,0.011472481,0.039872297,-0.005278806,0.790463611,0.000232161,0.209304228
851,0.000389662,0.010942406,0.035610242,-0.005081541,0.803455541,0.160138926,0.036405532
207,0.000390545,0.011079,0.03525096,-0.005148955,0.766268842,0.232811967,0.000919191
318,0.000387384,0.011004517,0.035202253,-0.005114875,0.784973409,0.204869165,0.010157426
291,0.000383213,0.010788038,0.03552202,-0.005010806,0.78117512,0.213883547,0.004941333
371,0.000414977,0.010912475,0.038027736,-0.005041261,0.701875655,0.038915496,0.259208849
939,0.000386699,0.010858393,0.035612879,-0.005042498,0.804662288,0.194033084,0.001304627
398,0.000382443,0.01078568,0.035458415,-0.005010397,0.824743731,0.131269406,0.043986862
849,0.000396613,0.011143439,0.035591641,-0.005175106,0.879527589,0.119379524,0.001092887
775,0.000661281,0.012093226,0.054681921,-0.005385332,0.303433814,0.018450774,0.678115412
615,0.000409969,0.010207227,0.040164545,-0.004693645,0.496263494,0.058525391,0.445211115
797,0.000451765,0.010592026,0.042651452,-0.004844248,0.553959684,0.061406546,0.38463377
906,0.000446782,0.010585117,0.042208545,-0.004845776,0.535500284,0.049517601,0.414982115
175,0.000380534,0.010756401,0.035377479,-0.004997666,0.764814333,0.232629675,0.002555992
843,0.000391976,0.011045821,0.035486328,-0.005130935,0.857812588,0.140131997,0.002055415
640,0.000429096,0.010854263,0.039532502,-0.004998035,0.621359764,0.072575341,0.306064895
598,0.001070152,0.014159933,0.075576031,-0.006009815,0.071591861,0.029877494,0.898530645
908,0.001121145,0.010845942,0.103370019,-0.004301826,0.019870401,0.002193681,0.977935918
264,0.000381441,0.010772598,0.03540845,-0.005004858,0.778499443,0.215403852,0.006096705
41,0.000374508,0.010260446,0.036500142,-0.004755715,0.65896768,0.140290112,0.200742208
8,0.000685816,0.012534234,0.054715396,-0.005581301,0.468419006,0.015637662,0.515943332
997,0.000748031,0.012701578,0.058892735,-0.005602758,0.433185333,0.038885607,0.52792906
708,0.000375446,0.010700387,0.035087124,-0.004974748,0.732647861,0.261847266,0.005504873
871,0.000443597,0.011003935,0.040312537,-0.005058371,0.714644503,0.087288815,0.198066682
498,0.000379992,0.010630777,0.035744562,-0.004935396,0.785634104,0.166923238,0.047442658
185,0.000372744,0.010682578,0.034892683,-0.004968545,0.722123276,0.272634278,0.005242446
639,0.000385995,0.010855189,0.035558566,-0.0050416,0.814302915,0.180993115,0.004703971
356,0.00041812,0.011044308,0.037858386,-0.005104034,0.720109369,0.007856094,0.272034536
845,0.000377403,0.011214639,0.033652739,-0.005229916,0.886773887,0.101417017,0.011809096
664,0.00040405,0.0116679,0.034629164,-0.0054299,0.970642995,0.024322508,0.005034496
64,0.000384368,0.011334723,0.033910685,-0.005282993,0.91048726,0.075668691,0.013844049
598,0.000676491,0.012397862,0.054565175,-0.005522439,0.273877567,0.007468206,0.718654226
556,0.000418131,0.010452316,0.040003642,-0.004808027,0.511133547,3.55E-06,0.488862898
710,0.000464666,0.010930522,0.042510826,-0.005000595,0.567173499,0.00252851,0.430297991
451,0.000462037,0.011056657,0.041788115,-0.005066292,0.488644765,0.001669656,0.509685579
768,0.000394176,0.011542464,0.034150071,-0.005377056,0.946758343,0.045503284,0.007738373
38,0.000356213,0.010918119,0.032625856,-0.005102847,0.820928786,0.175055032,0.004016182
540,0.000440836,0.011217315,0.039299584,-0.005167822,0.66723855,0.000116157,0.332645293
860,0.001080866,0.01429134,0.075630869,-0.006064804,0.086300282,0.004234532,0.909465186
417,0.001083561,0.010599375,0.102228772,-0.004216126,0.047863962,0.018780381,0.933355657
450,0.000392257,0.011468497,0.034202997,-0.005341992,0.932051702,0.066166949,0.001781349
698,0.0003826,0.010676781,0.035834725,-0.004955791,0.707678897,0.006469067,0.285852036
162,0.000684608,0.012533759,0.054621095,-0.005582272,0.480008149,0.00653265,0.513459201
259,0.000774238,0.013171735,0.058780289,-0.005811629,0.429422053,0.006794681,0.563783266
552,0.000402716,0.011745176,0.034287795,-0.005469872,0.979035822,0.004806754,0.016157425
501,0.000464924,0.011714676,0.039687316,-0.005392414,0.740347684,0.006439915,0.253212401
977,0.000385114,0.011129924,0.034601682,-0.005179848,0.892468655,0.045049756,0.06248159
721,0.000365128,0.011111305,0.032860988,-0.005190524,0.864677867,0.120543511,0.014778622
147,0.000384948,0.011333772,0.033964714,-0.005281937,0.90871056,0.089093105,0.002196335
111,0.000413713,0.011060457,0.037404735,-0.005116515,0.805119006,0.18532609,0.009554905
153,0.000418751,0.011047182,0.037905686,-0.00510484,0.736551801,0.258982043,0.004466156
431,0.00041844,0.011109686,0.037664451,-0.005136403,0.677544368,0.314971111,0.007484521
125,0.000663532,0.012127077,0.054714948,-0.005400006,0.320141007,0.002386909,0.677472084
600,0.000420932,0.010303261,0.040854246,-0.004730699,0.479180417,0.141707042,0.379112541
131,0.00045827,0.010635619,0.043088229,-0.004859539,0.55431284,0.095942128,0.349745032
919,0.000453206,0.010677641,0.042444418,-0.004885614,0.533566537,0.073526075,0.392907388
984,0.000414827,0.011138093,0.037243959,-0.00515422,0.836071151,0.160192753,0.003736096
356,0.000417789,0.011058221,0.03778085,-0.005111321,0.762400832,0.236180498,0.00141867
483,0.000438941,0.01090257,0.040260311,-0.005012344,0.582471569,0.161867912,0.255660519
112,0.001060424,0.014022396,0.07562358,-0.005950774,0.107629354,0.012881031,0.879489615
456,0.001074613,0.010516693,0.102181665,-0.004183733,0.063160051,0.024467791,0.912372158
468,0.000416894,0.0110462,0.037740974,-0.005106206,0.715872259,0.276726985,0.007400756
209,0.000404156,0.010501949,0.038483891,-0.004846819,0.59796477,0.244885124,0.157150107
766,0.000696802,0.012736256,0.054710081,-0.005671327,0.458463388,0.009335192,0.53220142
938,0.000733825,0.012385886,0.059246832,-0.005459119,0.405726244,0.100713105,0.493560651
808,0.000417002,0.011049989,0.037737736,-0.005107993,0.748152429,0.24672565,0.00512192
50,0.000454235,0.011019421,0.041221357,-0.005055475,0.652881618,0.176225678,0.170892704
732,0.00041853,0.011052101,0.037868843,-0.00510752,0.692077281,0.296510131,0.011412588
122,0.000418281,0.011070183,0.037784498,-0.00511681,0.71611366,0.280884302,0.003002038
785,0.00041978,0.011111076,0.037780293,-0.005135758,0.682229025,0.314825842,0.002945133
729,0.000365426,0.010923762,0.033452415,-0.005096455,0.844509848,0.007248201,0.148241952
140,0.000379249,0.011336754,0.033453038,-0.005289128,0.923593119,0.034618486,0.041788395
902,0.000683554,0.012515067,0.054618469,-0.005573979,0.265130409,0.00140779,0.7334618
939,0.000414195,0.010412394,0.03977907,-0.004792002,0.558303372,0.007442403,0.434254224
823,0.000458058,0.010786147,0.042467257,-0.004935015,0.610599114,0.004121825,0.385279061
691,0.000445317,0.010700725,0.041615574,-0.004905046,0.591190584,0.01348869,0.395320726
170,0.000383347,0.011474496,0.033408635,-0.005353901,0.943710216,0.036386628,0.019903156
263,0.000341177,0.011164662,0.030558683,-0.005241153,0.889882977,0.07888728,0.031229743
907,0.000440974,0.011238889,0.039236439,-0.00517847,0.652354622,0.002184995,0.345460383
101,0.001088204,0.014397216,0.075584301,-0.006110405,0.074344177,0.004926704,0.920729119
551,0.001062724,0.010463303,0.101566755,-0.004168928,0.055849315,0.02918124,0.914969445
934,0.000378854,0.011375205,0.033305265,-0.005308748,0.929195431,0.027415506,0.043389064
562,0.000386529,0.010766894,0.035899743,-0.004996918,0.742075604,0.002137999,0.255786396
548,0.00070404,0.012883368,0.054647163,-0.005737644,0.450348383,0.001837048,0.547814569
967,0.000783406,0.013328036,0.058778816,-0.005880612,0.418664521,0.003808721,0.577526758
21,0.000380576,0.011402712,0.033375889,-0.00532078,0.928599852,0.069322218,0.00207793
934,0.000461709,0.011631474,0.039694781,-0.005354028,0.753549121,0.005560595,0.240890284
915,0.000392027,0.011216466,0.034951016,-0.005216206,0.913946663,0.004777721,0.081275615
93,0.000372463,0.011315555,0.032916,-0.005285315,0.912003379,0.085614197,0.002382424
622,0.000392811,0.011530226,0.034067964,-0.005372302,0.959280775,0.031790374,0.008928851
544,0.000403654,0.011629206,0.034710367,-0.005410949,0.97275932,0.01971892,0.00752176
331,0.00065777,0.012068299,0.054503943,-0.00537638,0.318903822,0.010542298,0.67055388
371,0.000416034,0.010403738,0.039988851,-0.004785836,0.530035608,0.006130671,0.463833721
299,0.000460761,0.01083584,0.042521973,-0.004957159,0.58295037,0.007224423,0.409825206
670,0.000451814,0.010756388,0.042004204,-0.00492638,0.564493094,0.008794309,0.426712597
571,0.000382508,0.011244545,0.034017217,-0.005239764,0.918189042,0.065400357,0.0164106
581,0.000373067,0.011369678,0.032812487,-0.005311772,0.937006785,0.038692604,0.024300611
291,0.000436911,0.011171587,0.039109158,-0.005148882,0.654108434,0.013298724,0.332592843
158,0.001008279,0.013371039,0.075407691,-0.00567724,0.181020241,0.007011285,0.811968474
550,0.001068291,0.010449236,0.10223632,-0.004156327,0.072632754,0.016140905,0.911226341
148,0.000389839,0.011373473,0.034276166,-0.005296898,0.937684858,0.040464708,0.021850433
560,0.000382774,0.010654663,0.035925449,-0.004944558,0.736909263,0.020103386,0.24298735
229,0.000680082,0.012437568,0.05467964,-0.005538702,0.493714519,0.003174829,0.503110652
355,0.000784757,0.013344952,0.058805504,-0.005887719,0.419769167,0.002229233,0.578001601
803,0.000384207,0.011517399,0.033358838,-0.005374493,0.939853239,0.014927763,0.045218998
124,0.00044984,0.011292905,0.039833872,-0.005196612,0.764364642,0.025911722,0.209723635
311,0.000408053,0.011708694,0.034850461,-0.005446293,0.983112997,0.012238466,0.004648536
409,0.000396732,0.011605952,0.034183509,-0.005406244,0.968016685,0.019157245,0.01282607
696,0.000355461,0.010809069,0.032885409,-0.005049074,0.888345368,0.040887003,0.070767629
454,0.000666098,0.012209336,0.05455641,-0.005438571,0.301117961,0.0066084,0.692273639
953,0.000418039,0.010459577,0.039967088,-0.00481175,0.496115444,0.000584692,0.503299864
351,0.000460967,0.010863688,0.042431923,-0.004970877,0.57921095,0.005939966,0.414849083
454,0.000452803,0.010812283,0.041878574,-0.004953338,0.555532396,0.006360827,0.438106777
877,0.000400721,0.011692846,0.034270643,-0.005445702,0.976997087,0.013638928,0.009363985
622,0.000399138,0.011677488,0.034180093,-0.005439606,0.975258772,0.020672746,0.004068482
766,0.000436556,0.011129227,0.039226098,-0.005128057,0.716672598,0.000283193,0.283044209
178,0.000967853,0.012913394,0.074949567,-0.005488844,0.239963599,0.003676643,0.756359757
644,0.001128527,0.010931806,0.10323337,-0.004337376,0.004905041,0.004623254,0.990471705
820,0.000375881,0.011311716,0.033229343,-0.005279977,0.915294793,0.078652062,0.006053145
156,0.000394063,0.011007782,0.03579858,-0.005109828,0.819926255,0.002723969,0.177349776
707,0.000677296,0.01241953,0.054534759,-0.005532469,0.49323106,0.005894238,0.500874702
342,0.000753294,0.012808505,0.058812025,-0.005650959,0.470481058,0.00080577,0.528713172
220,0.000398536,0.011672216,0.034143986,-0.005437572,0.970289115,0.015792016,0.013918869
643,0.000470689,0.011944074,0.039407773,-0.005501347,0.715056899,0.004533707,0.280409394
710,0.000387145,0.011102317,0.034870672,-0.005164013,0.896785441,0.009939471,0.093275088
887,0.000399691,0.011719291,0.03410541,-0.005459954,0.980110543,0.007873011,0.012016446
797,0.000380709,0.011319429,0.033633211,-0.005279006,0.936756295,0.03999194,0.023251766
342,0.000641517,0.011582716,0.055385684,-0.005149841,0.225790827,0.613383768,0.160825405
611,0.000647708,0.011363949,0.056996757,-0.005034266,0.221157239,0.563771096,0.215071665
315,0.00064292,0.011284512,0.056973678,-0.004999336,0.205515386,0.560101989,0.234382625
808,0.000669986,0.01240337,0.054016485,-0.005531699,0.260026785,0.723820711,0.016152505
596,0.000630985,0.011633506,0.054238607,-0.005185768,0.401194571,0.596603917,0.002201512
850,0.000661695,0.012088766,0.054736342,-0.005382688,0.294849364,0.6630807,0.042069935
81,0.001023423,0.012770288,0.080140931,-0.005361721,0.005013019,0.332417585,0.662569396
780,0.00110704,0.010572573,0.104708692,-0.004179246,0.009673431,0.06591088,0.92441569
818,0.0006721,0.012346277,0.054437472,-0.005501038,0.280987509,0.711252098,0.007760392
6,0.000665716,0.012184452,0.054636547,-0.00542651,0.269927028,0.69335722,0.036715752
715,0.000766346,0.012153959,0.063053223,-0.005310633,0.194096486,0.466639485,0.339264029
108,0.000830565,0.012385172,0.067061245,-0.005362021,0.161096789,0.448047648,0.390855562
920,0.000660962,0.012224468,0.054068789,-0.005451272,0.292559042,0.692391648,0.01504931
722,0.000670273,0.011743785,0.05707468,-0.00520162,0.247562345,0.61867329,0.133764364
500,0.000660384,0.012083939,0.054649722,-0.005381586,0.314346335,0.675451386,0.010202279
121,0.000646729,0.011850745,0.054572877,-0.005278643,0.365028925,0.634113795,0.00085728
350,0.000669537,0.012278703,0.054528288,-0.005469815,0.289654803,0.704299414,0.006045784
983,0.000452747,0.010109404,0.044784721,-0.004601955,0.405349021,0.294316515,0.300334464
340,0.000446876,0.010219312,0.043728594,-0.00466278,0.415207934,0.265285859,0.319506207
565,0.000411597,0.010416453,0.039514138,-0.004796629,0.494716822,0.495247453,0.010035725
745,0.000417064,0.010469638,0.039835601,-0.004817755,0.481501607,0.517308249,0.001190144
894,0.00043555,0.010289385,0.042330021,-0.004709143,0.417645865,0.359425164,0.222928971
543,0.001081583,0.014291703,0.075679073,-0.006064269,0.080549303,0.010880091,0.908570606
367,0.001102431,0.010703859,0.102993778,-0.004249498,0.037365431,0.011089174,0.951545395
735,0.000415479,0.010436783,0.039809065,-0.004802913,0.582179898,0.414143274,0.003676828
114,0.000412744,0.010306629,0.040046449,-0.00474057,0.507884477,0.44271294,0.049402583
634,0.00066664,0.012088794,0.055145277,-0.005377757,0.389414845,0.137284972,0.473300184
440,0.000730628,0.012150858,0.060129774,-0.005344801,0.298829036,0.211762401,0.489408563
638,0.000416837,0.010466778,0.039824796,-0.004816552,0.607545285,0.39202422,0.000430495
607,0.000449663,0.010521072,0.042739287,-0.004810873,0.499029689,0.345968843,0.155001468
959,0.000416957,0.010421234,0.040010368,-0.00479366,0.52458106,0.471136263,0.004282678
343,0.000412977,0.010415949,0.0396485,-0.004794998,0.541811476,0.452285574,0.00590295
139,0.000413727,0.010387978,0.039827491,-0.004780262,0.531359013,0.462194945,0.006446043
993,0.000476853,0.010299572,0.046298325,-0.004672933,0.417195713,0.290488649,0.292315638
191,0.00046769,0.011011558,0.042472676,-0.005038089,0.550548775,0.449363422,8.78E-05
287,0.000464954,0.010941239,0.04249554,-0.005005666,0.568007337,0.431471293,0.00052137
793,0.000470215,0.010563264,0.044514184,-0.004811417,0.468434989,0.331018906,0.200546105
825,0.00104291,0.013534263,0.077057034,-0.005724222,0.009784049,0.160757091,0.82945886
593,0.001097619,0.010637783,0.103181177,-0.004221273,0.038441681,0.019834275,0.941724044
